Rk,Team,Date,Unnamed: 3,Opp,Result,IP,H,R,ER,UER,HR,BB,IBB,SO,HBP,BK,WP,BF,BR
736,TOR,2025-05-06,@,LAA,"L, 3-8",8.0,9,8,8,0,3,3,0,6,0,0,0,36,12
737,ARI,2025-05-05,,NYM,"L, 4-5",9.0,8,5,5,0,2,5,0,4,2,0,0,38,15
738,ATL,2025-05-05,,CIN,"W, 4-0",9.0,1,0,0,0,0,5,0,6,0,0,0,32,6
739,CHC,2025-05-05,,SFG,"W, 9-2",9.0,7,2,2,0,1,0,0,10,1,0,0,34,8
740,CHW,2025-05-05,@,KCR,"L, 0-3",8.0,7,3,3,0,0,5,0,7,0,0,1,35,12
741,CIN,2025-05-05,@,ATL,"L, 0-4",8.0,7,4,4,0,1,3,0,4,0,0,0,34,10
742,MIA,2025-05-05,,LAD,"L, 4-7",9.0,13,7,7,0,2,1,0,8,0,0,0,40,14
743,HOU,2025-05-05,@,MIL,"L, 1-5",8.0,10,5,5,0,1,3,0,8,0,0,0,36,13
744,KCR,2025-05-05,,CHW,"W, 3-0",9.0,6,0,0,0,0,2,0,14,0,0,0,34,8
745,LAD,2025-05-05,@,MIA,"W, 7-4",9.0,10,4,4,0,1,3,0,10,0,0,1,41,14
746,MIL,2025-05-05,,HOU,"W, 5-1",9.0,9,1,1,0,0,0,0,6,0,0,0,36,9
747,NYM,2025-05-05,@,ARI,"W, 5-4",9.0,9,4,4,0,1,4,0,10,0,0,1,37,13
748,NYY,2025-05-05,,SDP,"L, 3-4",9.0,6,4,4,0,0,4,0,7,0,0,0,36,10
749,ATH,2025-05-05,,SEA,"W, 7-6 (11)",11.0,8,6,5,1,0,7,0,9,0,0,0,46,15
750,PIT,2025-05-05,@,STL,"L, 3-6",8.0,11,6,6,0,3,3,0,5,1,0,0,37,15
751,SDP,2025-05-05,@,NYY,"W, 4-3",9.0,6,3,2,1,1,4,0,9,0,0,0,35,10
752,SEA,2025-05-05,@,ATH,"L, 6-7 (11)",10.1,13,7,5,2,1,5,2,5,2,0,0,52,20
753,SFG,2025-05-05,@,CHC,"L, 2-9",8.0,9,9,3,6,2,3,0,5,0,0,0,39,15
754,STL,2025-05-05,,PIT,"W, 6-3",9.0,7,3,3,0,1,4,0,5,1,0,0,38,13
755,NYM,2025-05-04 (2),@,STL,"L, 4-5",8.0,9,5,5,0,1,3,0,9,1,0,1,38,13
756,STL,2025-05-04 (2),,NYM,"W, 5-4",9.0,10,4,4,0,0,5,0,6,1,0,0,41,16
757,NYM,2025-05-04 (1),@,STL,"L, 5-6",8.0,11,6,6,0,1,5,0,5,2,0,0,41,18
758,STL,2025-05-04 (1),,NYM,"W, 6-5",9.0,10,5,5,0,0,8,0,7,0,0,1,44,18
759,LAA,2025-05-04,,DET,"L, 1-13",9.0,16,13,13,0,3,4,0,8,3,0,0,48,23
760,ARI,2025-05-04,@,PHI,"W, 11-9 (10)",10.0,14,9,7,2,3,5,0,14,0,0,1,48,19
761,ATL,2025-05-04,,LAD,"W, 4-3",9.0,7,3,3,0,1,2,0,12,0,0,1,36,9
762,BAL,2025-05-04,,KCR,"L, 6-11",9.0,17,11,11,0,7,1,0,6,0,0,0,44,18
763,BOS,2025-05-04,,MIN,"L, 4-5",9.0,9,5,5,0,1,3,0,10,0,0,0,39,13
764,CHC,2025-05-04,@,MIL,"L, 0-4",8.0,6,4,4,0,0,3,1,7,0,0,1,32,9
765,CHW,2025-05-04,,HOU,"W, 5-4 (7)",7.0,9,4,4,0,1,3,0,4,1,0,0,32,13
766,CIN,2025-05-04,,WSN,"L, 1-4",9.0,9,4,4,0,1,1,0,8,1,0,0,38,11
767,CLE,2025-05-04,@,TOR,"W, 5-4",9.0,7,4,2,2,0,3,0,5,2,0,0,40,14
768,COL,2025-05-04,@,SFG,"L, 3-9",8.0,13,9,9,0,2,1,0,7,1,0,1,38,15
769,DET,2025-05-04,@,LAA,"W, 13-1",9.0,5,1,1,0,0,4,0,12,1,0,1,37,10
770,MIA,2025-05-04,,ATH,"L, 2-3",9.0,10,3,3,0,0,2,0,8,0,0,0,36,12
771,HOU,2025-05-04,@,CHW,"L, 4-5 (7)",6.0,7,5,2,3,0,6,0,5,1,0,1,33,15
772,KCR,2025-05-04,@,BAL,"W, 11-6",9.0,11,6,6,0,4,2,0,6,1,0,1,40,14
773,LAD,2025-05-04,@,ATL,"L, 3-4",8.0,8,4,4,0,2,2,0,7,1,0,0,34,11
774,MIL,2025-05-04,,CHC,"W, 4-0",9.0,5,0,0,0,0,2,0,11,0,0,0,32,7
775,MIN,2025-05-04,@,BOS,"W, 5-4",9.0,7,4,4,0,1,2,0,6,1,0,0,37,10
776,NYY,2025-05-04,,TBR,"L, 5-7",9.0,16,7,5,2,1,5,0,12,0,0,0,50,21
777,ATH,2025-05-04,@,MIA,"W, 3-2",9.0,5,2,2,0,0,0,0,4,0,0,0,32,5
778,PHI,2025-05-04,,ARI,"L, 9-11 (10)",10.0,12,11,10,1,0,6,0,9,1,0,1,48,19
779,PIT,2025-05-04,,SDP,"L, 0-4",9.0,10,4,4,0,1,5,0,7,0,0,0,40,15
780,SDP,2025-05-04,@,PIT,"W, 4-0",9.0,8,0,0,0,0,2,0,11,0,0,0,35,10
781,SEA,2025-05-04,@,TEX,"L, 1-8",8.0,11,8,3,5,0,4,0,7,1,0,1,39,16
782,SFG,2025-05-04,,COL,"W, 9-3",9.0,10,3,3,0,0,2,0,8,0,0,0,38,12
783,TBR,2025-05-04,@,NYY,"W, 7-5",9.0,8,5,5,0,1,7,0,4,0,0,0,39,15
784,TEX,2025-05-04,,SEA,"W, 8-1",9.0,4,1,1,0,0,3,0,5,0,0,0,33,7
785,TOR,2025-05-04,,CLE,"L, 4-5",9.0,10,5,5,0,0,8,0,6,0,0,0,42,18
786,WSN,2025-05-04,@,CIN,"W, 4-1",9.0,5,1,1,0,1,4,0,13,0,0,0,35,9
787,LAA,2025-05-03,,DET,"W, 5-2",9.0,6,2,2,0,1,0,0,3,0,0,0,32,6
788,ARI,2025-05-03,@,PHI,"L, 2-7",8.0,11,7,6,1,2,2,1,6,2,0,0,40,16
789,ATL,2025-05-03,,LAD,"L, 3-10",9.0,12,10,9,1,2,4,0,12,1,0,0,44,17
790,BAL,2025-05-03,,KCR,"L, 0-4",9.0,8,4,4,0,3,3,0,6,0,0,0,37,11
791,BOS,2025-05-03,,MIN,"L, 3-4",9.0,10,4,4,0,1,2,0,4,1,0,0,40,13
792,CHC,2025-05-03,@,MIL,"W, 6-2",9.0,4,2,2,0,1,1,0,7,0,0,0,31,5
793,CHW,2025-05-03,,HOU,"L, 3-8",9.0,13,8,8,0,2,2,0,9,0,0,0,41,15
794,CIN,2025-05-03,,WSN,"L, 6-11",9.0,15,11,10,1,1,5,0,8,3,0,1,51,24
795,CLE,2025-05-03,@,TOR,"W, 5-3",9.0,8,3,3,0,1,5,0,12,0,0,1,39,13
796,COL,2025-05-03,@,SFG,"L, 3-6",8.0,5,6,6,0,2,6,0,7,0,0,1,33,11
797,DET,2025-05-03,@,LAA,"L, 2-5",8.0,10,5,4,1,0,1,0,10,0,0,0,34,12
798,MIA,2025-05-03,,ATH,"W, 9-6",9.0,11,6,6,0,3,4,0,7,0,0,0,40,15
799,HOU,2025-05-03,@,CHW,"W, 8-3",9.0,6,3,3,0,0,4,0,13,0,0,0,36,10
800,KCR,2025-05-03,@,BAL,"W, 4-0",9.0,6,0,0,0,0,2,0,7,0,0,0,34,8
801,LAD,2025-05-03,@,ATL,"W, 10-3",9.0,10,3,3,0,1,3,0,9,1,0,0,41,14
802,MIL,2025-05-03,,CHC,"L, 2-6",9.0,8,6,6,0,3,3,0,11,0,0,1,37,11
803,MIN,2025-05-03,@,BOS,"W, 4-3",9.0,12,3,3,0,0,2,1,9,1,0,0,40,15
804,NYY,2025-05-03,,TBR,"L, 2-3",9.0,5,3,3,0,0,6,0,8,0,0,0,39,11
805,ATH,2025-05-03,@,MIA,"L, 6-9",8.2,5,9,9,0,2,6,0,9,1,0,1,38,12
806,PHI,2025-05-03,,ARI,"W, 7-2",9.0,7,2,2,0,1,1,0,13,1,0,0,35,9
807,PIT,2025-05-03,,SDP,"L, 1-2",9.0,3,2,2,0,1,2,0,9,0,0,1,31,5
808,SDP,2025-05-03,@,PIT,"W, 2-1",9.0,6,1,1,0,0,8,0,3,0,0,0,38,15
809,SEA,2025-05-03,@,TEX,"W, 2-1",9.0,5,1,1,0,0,4,0,4,0,0,0,34,9
810,SFG,2025-05-03,,COL,"W, 6-3",9.0,5,3,3,0,0,3,0,9,0,0,0,36,9
811,TBR,2025-05-03,@,NYY,"W, 3-2",9.0,5,2,2,0,2,0,0,4,0,0,0,32,5
812,TEX,2025-05-03,,SEA,"L, 1-2",9.0,10,2,2,0,1,2,0,3,0,0,0,37,12
813,TOR,2025-05-03,,CLE,"L, 3-5",9.0,4,5,5,0,2,3,0,16,0,0,0,34,7
814,WSN,2025-05-03,@,CIN,"W, 11-6",9.0,12,6,5,1,1,4,0,10,0,0,1,41,17
815,LAA,2025-05-02,,DET,"L, 1-9",9.0,14,9,9,0,5,2,0,8,0,0,1,41,16
816,ARI,2025-05-02,@,PHI,"L, 2-3",8.0,6,3,3,0,2,1,0,4,0,0,0,30,7
817,ATL,2025-05-02,,LAD,"L, 1-2",9.0,4,2,2,0,1,3,0,11,0,0,2,32,7
818,BAL,2025-05-02,,KCR,"W, 3-0",9.0,4,0,0,0,0,1,0,4,0,0,1,32,5
819,BOS,2025-05-02,,MIN,"W, 6-1",9.0,6,1,1,0,1,1,0,9,0,0,0,32,8
820,CHC,2025-05-02,@,MIL,"W, 10-0",9.0,5,0,0,0,0,2,0,8,0,0,1,33,7
821,CHW,2025-05-02,,HOU,"W, 7-3",9.0,10,3,3,0,1,1,0,6,0,0,0,38,12
822,CIN,2025-05-02,,WSN,"W, 6-1",9.0,4,1,1,0,1,4,0,17,0,0,0,34,8
823,CLE,2025-05-02,@,TOR,"L, 3-5",8.0,9,5,4,1,1,3,0,5,0,0,0,36,12
824,COL,2025-05-02,@,SFG,"L, 0-4",8.0,7,4,4,0,1,2,0,5,0,0,1,32,9
825,DET,2025-05-02,@,LAA,"W, 9-1",9.0,4,1,1,0,1,0,0,12,0,0,0,30,4
826,MIA,2025-05-02,,ATH,"L, 1-6",9.0,7,6,5,1,1,4,0,5,2,1,0,42,15
827,HOU,2025-05-02,@,CHW,"L, 3-7",8.0,9,7,7,0,1,5,0,10,0,0,1,37,14
828,KCR,2025-05-02,@,BAL,"L, 0-3",8.0,9,3,3,0,1,1,0,4,0,0,0,31,10
829,LAD,2025-05-02,@,ATL,"W, 2-1",9.0,2,1,1,0,1,3,0,10,0,0,0,32,5
830,MIL,2025-05-02,,CHC,"L, 0-10",9.0,12,10,10,0,3,4,0,8,0,0,0,43,16
831,MIN,2025-05-02,@,BOS,"L, 1-6",8.0,13,6,6,0,1,1,0,10,0,0,0,38,15
832,NYM,2025-05-02,@,STL,"W, 9-3",9.0,9,3,3,0,0,1,0,5,0,0,0,35,10
833,NYY,2025-05-02,,TBR,"W, 3-0",9.0,1,0,0,0,0,2,0,9,1,0,0,30,5
834,ATH,2025-05-02,@,MIA,"W, 6-1",9.0,7,1,1,0,1,1,0,10,0,0,0,33,8
835,PHI,2025-05-02,,ARI,"W, 3-2",9.0,10,2,2,0,0,1,0,8,0,0,0,36,11
836,PIT,2025-05-02,,SDP,"L, 4-9",9.0,14,9,8,1,1,3,0,8,2,0,0,45,19
837,SDP,2025-05-02,@,PIT,"W, 9-4",9.0,7,4,4,0,1,5,0,8,3,0,0,41,15
838,SEA,2025-05-02,@,TEX,"W, 13-1",9.0,3,1,1,0,1,0,0,10,0,0,0,30,3
839,SFG,2025-05-02,,COL,"W, 4-0",9.0,3,0,0,0,0,2,0,9,0,0,0,30,5
840,STL,2025-05-02,,NYM,"L, 3-9",9.0,17,9,7,2,2,4,0,8,1,0,0,46,23
841,TBR,2025-05-02,@,NYY,"L, 0-3",8.0,6,3,3,0,1,4,0,4,0,0,0,34,10
842,TEX,2025-05-02,,SEA,"L, 1-13",9.0,17,13,13,0,3,3,0,3,1,0,0,48,22
843,TOR,2025-05-02,,CLE,"W, 5-3",9.0,9,3,3,0,2,1,0,6,1,0,0,38,11
844,WSN,2025-05-02,@,CIN,"L, 1-6",8.0,7,6,6,0,0,6,0,5,1,0,0,38,14
845,LAA,2025-05-01,,DET,"L, 4-10",9.0,13,10,10,0,4,3,0,10,1,0,0,44,17
846,ARI,2025-05-01,@,NYM,"W, 4-2",9.0,5,2,2,0,2,4,0,13,0,0,0,36,9
847,BOS,2025-05-01,@,TOR,"L, 2-4",8.0,7,4,4,0,2,1,0,6,1,0,0,32,9
848,CHC,2025-05-01,@,PIT,"W, 8-3",9.0,5,3,2,1,1,3,0,2,0,0,1,35,8
849,CHW,2025-05-01,,MIL,"W, 8-0",9.0,2,0,0,0,0,4,0,9,0,0,0,32,7
850,CIN,2025-05-01,,STL,"W, 9-1",9.0,3,1,0,1,0,4,0,9,0,0,1,33,7
851,CLE,2025-05-01,,MIN,"W, 4-3 (10)",10.0,13,3,2,1,0,3,0,4,0,0,0,44,16
852,COL,2025-05-01,@,SFG,"W, 4-3",9.0,9,3,3,0,1,2,0,5,0,0,0,36,11
853,DET,2025-05-01,@,LAA,"W, 10-4",9.0,8,4,4,0,2,2,0,6,0,0,0,35,10
854,KCR,2025-05-01,@,TBR,"W, 8-2",9.0,8,2,2,0,1,0,0,7,0,0,1,35,8
855,MIL,2025-05-01,@,CHW,"L, 0-8",8.0,9,8,8,0,1,4,0,4,0,0,0,37,13
856,MIN,2025-05-01,@,CLE,"L, 3-4 (10)",9.1,6,4,3,1,1,8,2,11,0,0,0,41,14
857,NYM,2025-05-01,,ARI,"L, 2-4",9.0,9,4,4,0,2,5,0,11,0,0,0,41,14
858,ATH,2025-05-01,@,TEX,"W, 3-0",9.0,3,0,0,0,0,2,0,4,0,0,0,32,6
859,PHI,2025-05-01,,WSN,"L, 2-4",9.0,6,4,1,3,0,4,0,4,1,0,0,39,12
860,PIT,2025-05-01,,CHC,"L, 3-8",9.0,11,8,8,0,4,4,0,2,0,0,0,41,15
861,SFG,2025-05-01,,COL,"L, 3-4",9.0,8,4,4,0,1,2,0,6,0,0,0,36,11
862,STL,2025-05-01,@,CIN,"L, 1-9",8.0,9,9,8,1,2,4,0,7,1,0,1,39,15
863,TBR,2025-05-01,,KCR,"L, 2-8",9.0,15,8,8,0,1,5,0,5,1,0,0,48,21
864,TEX,2025-05-01,,ATH,"L, 0-3",9.0,8,3,3,0,0,5,0,9,0,0,0,40,13
865,TOR,2025-05-01,,BOS,"W, 4-2",9.0,7,2,2,0,0,1,0,10,0,0,0,34,8
866,WSN,2025-05-01,@,PHI,"W, 4-2",9.0,9,2,2,0,0,2,0,7,0,0,0,36,11
867,CIN,2025-04-30 (2),,STL,"L, 1-9",9.0,8,9,9,0,2,2,0,7,0,0,0,38,10
868,STL,2025-04-30 (2),@,CIN,"W, 9-1",9.0,7,1,1,0,0,0,0,11,0,0,1,34,7
869,CIN,2025-04-30 (1),,STL,"L, 0-6",9.0,7,6,6,0,4,7,0,5,2,0,0,40,16
870,STL,2025-04-30 (1),@,CIN,"W, 6-0",9.0,3,0,0,0,0,2,0,6,1,0,0,33,6
871,LAA,2025-04-30,@,SEA,"L, 3-9",8.0,12,9,8,1,1,3,0,6,0,0,1,39,16
872,ARI,2025-04-30,@,NYM,"W, 4-3",9.0,7,3,3,0,2,9,1,6,1,1,0,43,17
873,ATL,2025-04-30,@,COL,"L, 1-2",8.0,5,2,2,0,1,0,0,12,0,0,1,28,5
874,BAL,2025-04-30,,NYY,"W, 5-4",9.0,7,4,4,0,2,5,1,8,0,0,1,38,12
875,BOS,2025-04-30,@,TOR,"L, 6-7 (10)",9.1,10,7,6,1,3,4,2,8,0,0,0,42,14
876,CHC,2025-04-30,@,PIT,"L, 3-4",8.0,9,4,2,2,0,4,0,10,0,0,1,35,14
877,CHW,2025-04-30,,MIL,"L, 4-6",9.0,8,6,4,2,0,5,0,9,1,0,0,40,15
878,CLE,2025-04-30,,MIN,"W, 4-2",9.0,6,2,2,0,1,2,0,13,0,0,1,34,8
879,COL,2025-04-30,,ATL,"W, 2-1",9.0,3,1,1,0,0,3,0,8,0,0,0,33,6
880,DET,2025-04-30,@,HOU,"W, 7-4",9.0,9,4,4,0,2,7,0,10,0,0,1,43,16
881,MIA,2025-04-30,@,LAD,"L, 7-12",8.0,17,12,12,0,2,5,0,7,0,0,1,45,23
882,HOU,2025-04-30,,DET,"L, 4-7",9.0,11,7,2,5,2,1,0,7,0,0,1,39,12
883,KCR,2025-04-30,@,TBR,"W, 3-0",9.0,4,0,0,0,0,5,0,4,1,0,0,37,11
884,LAD,2025-04-30,,MIA,"W, 12-7",9.0,9,7,7,0,2,2,0,12,0,0,0,38,11
885,MIL,2025-04-30,@,CHW,"W, 6-4",9.0,10,4,4,0,0,5,0,8,1,0,1,40,16
886,MIN,2025-04-30,@,CLE,"L, 2-4",8.0,5,4,4,0,1,1,0,10,0,0,1,30,6
887,NYM,2025-04-30,,ARI,"L, 3-4",9.0,8,4,4,0,0,2,0,9,0,0,0,37,10
888,NYY,2025-04-30,@,BAL,"L, 4-5",8.0,10,5,5,0,2,3,0,12,0,0,0,37,13
889,ATH,2025-04-30,@,TEX,"W, 7-1",9.0,9,1,1,0,0,3,0,9,0,0,0,39,12
890,PHI,2025-04-30,,WSN,"W, 7-2",9.0,5,2,2,0,0,3,0,12,1,0,0,35,9
891,PIT,2025-04-30,,CHC,"W, 4-3",9.0,9,3,3,0,0,1,0,8,0,0,2,36,10
892,SDP,2025-04-30,,SFG,"W, 5-3",9.0,5,3,3,0,2,3,0,12,1,0,0,35,9
893,SEA,2025-04-30,,LAA,"W, 9-3",9.0,10,3,3,0,1,3,0,4,0,0,0,39,14
894,SFG,2025-04-30,@,SDP,"L, 3-5",8.0,10,5,5,0,1,4,0,6,0,0,0,36,14
895,TBR,2025-04-30,,KCR,"L, 0-3",9.0,11,3,3,0,1,1,0,7,0,0,0,37,12
896,TEX,2025-04-30,,ATH,"L, 1-7",9.0,11,7,7,0,2,2,0,10,0,0,0,38,13
897,TOR,2025-04-30,,BOS,"W, 7-6 (10)",10.0,7,6,6,0,2,5,0,11,1,1,1,41,13
898,WSN,2025-04-30,@,PHI,"L, 2-7",8.0,10,7,7,0,3,3,0,2,0,0,0,37,14
899,LAA,2025-04-29,@,SEA,"L, 3-5",8.0,7,5,5,0,2,6,0,6,0,0,0,35,13
900,ARI,2025-04-29,@,NYM,"L, 3-8",8.0,9,8,8,0,3,3,0,4,0,0,0,35,12
901,ATL,2025-04-29,@,COL,"W, 8-2",9.0,6,2,2,0,1,2,0,7,0,0,0,34,8
902,BAL,2025-04-29,,NYY,"L, 3-15",9.0,19,15,13,2,6,4,0,9,2,0,1,54,26
903,BOS,2025-04-29,@,TOR,"W, 10-2",9.0,4,2,2,0,1,3,0,8,0,0,0,33,7
904,CHC,2025-04-29,@,PIT,"W, 9-0",9.0,7,0,0,0,0,3,0,6,0,0,0,36,10
905,CHW,2025-04-29,,MIL,"L, 2-7",9.0,8,7,6,1,1,10,2,9,2,0,1,45,21
906,CLE,2025-04-29,,MIN,"W, 2-1",9.0,7,1,1,0,1,1,0,7,0,0,0,33,8
907,COL,2025-04-29,,ATL,"L, 2-8",9.0,14,8,8,0,0,2,0,2,0,0,0,43,17
908,DET,2025-04-29,@,HOU,"L, 4-6",8.0,10,6,6,0,0,5,0,8,1,0,0,38,16
909,MIA,2025-04-29,@,LAD,"L, 2-15",8.0,18,15,14,1,2,8,0,5,0,0,3,50,26
910,HOU,2025-04-29,,DET,"W, 6-4",9.0,8,4,4,0,2,3,0,13,1,0,1,39,12
911,KCR,2025-04-29,@,TBR,"W, 3-1",9.0,8,1,1,0,1,2,0,8,0,0,0,37,10
912,LAD,2025-04-29,,MIA,"W, 15-2",9.0,9,2,2,0,0,1,0,7,0,0,0,36,10
913,MIL,2025-04-29,@,CHW,"W, 7-2",9.0,4,2,2,0,2,3,0,9,1,0,0,35,8
914,MIN,2025-04-29,@,CLE,"L, 1-2",8.0,6,2,2,0,2,2,0,7,0,0,0,31,8
915,NYM,2025-04-29,,ARI,"W, 8-3",9.0,8,3,2,1,0,1,0,7,0,0,1,37,10
916,NYY,2025-04-29,@,BAL,"W, 15-3",9.0,3,3,3,0,1,3,0,11,0,0,0,33,6
917,ATH,2025-04-29,@,TEX,"L, 2-15",8.0,18,15,15,0,0,9,0,8,1,0,0,49,28
918,PHI,2025-04-29,,WSN,"W, 7-6",9.0,11,6,3,3,2,1,0,13,1,0,1,42,14
919,PIT,2025-04-29,,CHC,"L, 0-9",9.0,13,9,9,0,4,5,0,0,0,0,0,42,18
920,SDP,2025-04-29,,SFG,"W, 7-4",9.0,7,4,4,0,1,1,0,14,0,0,0,35,8
921,SEA,2025-04-29,,LAA,"W, 5-3",9.0,6,3,3,0,1,5,0,11,0,0,0,36,11
922,SFG,2025-04-29,@,SDP,"L, 4-7",8.0,11,7,7,0,1,1,0,8,1,0,0,37,14
923,TBR,2025-04-29,,KCR,"L, 1-3",9.0,8,3,3,0,0,3,0,4,0,0,0,36,11
924,TEX,2025-04-29,,ATH,"W, 15-2",9.0,8,2,2,0,1,2,0,10,0,0,1,34,10
925,TOR,2025-04-29,,BOS,"L, 2-10",9.0,14,10,10,0,5,3,0,5,1,0,0,44,18
926,WSN,2025-04-29,@,PHI,"L, 6-7",8.2,9,7,7,0,2,1,0,9,0,0,3,36,10
927,ATL,2025-04-28,@,COL,"W, 6-3",9.0,7,3,3,0,1,3,0,7,0,0,0,37,11
928,BAL,2025-04-28,,NYY,"W, 4-3",9.0,10,3,2,1,0,1,0,15,1,0,1,39,12
929,CIN,2025-04-28,,STL,"W, 3-1",9.0,5,1,1,0,0,2,0,7,0,0,0,31,7
930,CLE,2025-04-28,,MIN,"L, 1-11",9.0,17,11,11,0,2,3,0,5,0,0,0,46,20
931,COL,2025-04-28,,ATL,"L, 3-6",9.0,14,6,6,0,0,2,0,7,0,0,2,42,16
932,DET,2025-04-28,@,HOU,"L, 5-8",8.0,10,8,4,4,2,2,0,5,0,0,0,35,13
933,MIA,2025-04-28,@,LAD,"L, 6-7 (10)",9.1,12,7,6,1,1,7,0,8,0,0,0,45,19
934,HOU,2025-04-28,,DET,"W, 8-5",9.0,5,5,5,0,3,4,0,12,0,0,0,36,9
935,LAD,2025-04-28,,MIA,"W, 7-6 (10)",10.0,8,6,5,1,1,4,0,4,0,0,0,39,12
936,MIN,2025-04-28,@,CLE,"W, 11-1",9.0,8,1,1,0,0,1,0,3,0,0,0,36,9
937,NYM,2025-04-28,@,WSN,"W, 19-5",9.0,12,5,5,0,2,4,0,9,0,0,0,42,16
938,NYY,2025-04-28,@,BAL,"L, 3-4",8.0,8,4,4,0,1,3,0,9,0,0,0,34,11
939,ATH,2025-04-28,@,TEX,"W, 2-1",9.0,6,1,1,0,0,2,0,8,0,0,0,35,8
940,STL,2025-04-28,@,CIN,"L, 1-3",8.0,8,3,3,0,1,4,0,4,0,0,0,34,12
941,TEX,2025-04-28,,ATH,"L, 1-2",9.0,8,2,2,0,0,4,0,8,0,0,1,37,12
942,WSN,2025-04-28,,NYM,"L, 5-19",9.0,21,19,19,0,4,6,0,9,2,0,1,56,29
943,NYY,2025-04-27 (2),,TOR,"W, 5-1",9.0,3,1,1,0,1,4,0,12,0,0,0,33,7
944,TOR,2025-04-27 (2),@,NYY,"L, 1-5",8.0,9,5,5,0,3,2,0,7,0,0,0,36,13
945,NYY,2025-04-27 (1),,TOR,"W, 11-2",9.0,10,2,1,1,0,3,0,5,0,0,2,40,14
946,TOR,2025-04-27 (1),@,NYY,"L, 2-11",8.0,12,11,11,0,1,8,0,10,0,0,0,44,20
947,LAA,2025-04-27,@,MIN,"L, 0-5",8.0,9,5,4,1,0,1,0,7,0,0,0,35,11
948,ARI,2025-04-27,,ATL,"W, 6-4",9.0,11,4,3,1,0,4,0,9,1,0,0,41,17
949,ATL,2025-04-27,@,ARI,"L, 4-6",8.0,9,6,5,1,1,2,0,7,1,0,0,36,12
950,BAL,2025-04-27,@,DET,"L, 0-7",8.0,9,7,7,0,0,5,0,5,0,0,0,36,14
951,BOS,2025-04-27,@,CLE,"W, 13-3",9.0,8,3,3,0,1,4,0,9,0,0,0,38,12
952,CHC,2025-04-27,,PHI,"L, 1-3 (10)",10.0,6,3,2,1,0,5,0,3,0,0,0,39,11
953,CHW,2025-04-27,@,ATH,"L, 2-3 (10)",9.1,6,3,2,1,1,3,0,8,0,0,0,34,9
954,CIN,2025-04-27,@,COL,"W, 8-1",9.0,3,1,1,0,0,2,0,9,1,0,0,33,7
955,CLE,2025-04-27,,BOS,"L, 3-13",9.0,15,13,12,1,3,5,0,7,0,0,2,47,21
956,COL,2025-04-27,,CIN,"L, 1-8",9.0,14,8,8,0,0,4,0,6,0,1,1,43,18
957,DET,2025-04-27,,BAL,"W, 7-0",9.0,5,0,0,0,0,1,0,15,2,0,1,34,8
958,MIA,2025-04-27,@,SEA,"L, 6-7",8.0,9,7,7,0,2,5,0,11,2,1,0,40,16
959,HOU,2025-04-27,@,KCR,"W, 7-3",9.0,11,3,3,0,0,1,0,10,0,0,0,37,12
960,KCR,2025-04-27,,HOU,"L, 3-7",9.0,9,7,7,0,2,3,0,7,0,0,0,39,12
961,LAD,2025-04-27,,PIT,"W, 9-2",9.0,9,2,2,0,2,1,0,12,0,0,0,35,10
962,MIL,2025-04-27,@,STL,"W, 7-1",9.0,7,1,1,0,0,6,0,9,0,0,0,39,13
963,MIN,2025-04-27,,LAA,"W, 5-0",9.0,4,0,0,0,0,2,0,13,0,0,0,32,6
964,NYM,2025-04-27,@,WSN,"L, 7-8",8.1,9,8,7,1,2,3,0,11,1,0,0,39,14
965,ATH,2025-04-27,,CHW,"W, 3-2 (10)",10.0,9,2,1,1,1,4,0,5,1,0,0,41,14
966,PHI,2025-04-27,@,CHC,"W, 3-1 (10)",10.0,3,1,1,0,0,1,0,8,0,0,0,33,4
967,PIT,2025-04-27,@,LAD,"L, 2-9",8.0,14,9,7,2,2,5,0,3,0,0,0,42,19
968,SDP,2025-04-27,,TBR,"L, 2-4",9.0,10,4,4,0,1,2,0,5,1,0,1,38,13
969,SEA,2025-04-27,,MIA,"W, 7-6",9.0,9,6,6,0,3,3,0,7,0,0,1,39,12
970,SFG,2025-04-27,,TEX,"W, 3-2",9.0,10,2,2,0,0,0,0,10,0,0,0,35,10
971,STL,2025-04-27,,MIL,"L, 1-7",9.0,11,7,7,0,0,3,0,7,1,0,1,41,15
972,TBR,2025-04-27,@,SDP,"W, 4-2",9.0,5,2,2,0,0,3,0,4,0,0,0,33,8
973,TEX,2025-04-27,@,SFG,"L, 2-3",8.0,5,3,2,1,0,4,0,4,1,0,0,33,10
974,WSN,2025-04-27,,NYM,"W, 8-7",9.0,9,7,6,1,0,5,0,4,3,0,1,42,17
975,BAL,2025-04-26 (2),@,DET,"L, 2-6",8.0,6,6,6,0,1,8,0,7,0,0,1,37,14
976,BOS,2025-04-26 (2),@,CLE,"W, 7-3",9.0,7,3,3,0,1,2,0,7,0,0,0,35,9
977,CLE,2025-04-26 (2),,BOS,"L, 3-7",9.0,11,7,7,0,0,6,0,3,0,0,1,43,17
978,DET,2025-04-26 (2),,BAL,"W, 6-2",9.0,6,2,2,0,0,5,0,5,1,0,0,37,12
979,BAL,2025-04-26 (1),@,DET,"L, 3-4",8.0,8,4,4,0,1,6,0,11,0,0,0,38,14
980,BOS,2025-04-26 (1),@,CLE,"L, 4-5",8.0,10,5,5,0,0,1,0,11,2,0,0,36,13
